 2.119e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9861e-01
 2.131e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6747e-01
 2.142e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0503e-01
 2.153e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6687e-01
 2.165e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0454e-01
 2.176e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7188e-01
 2.187e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9945e-01
 2.199e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7994e-01
 2.210e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9259e-01
 2.221e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.8865e-01
 2.233e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.8590e-01
 2.244e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9688e-01
 2.255e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7976e-01
 2.267e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0487e-01
 2.278e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7351e-01
 2.289e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.1340e-01
 2.301e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6660e-01
 2.312e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.2262e-01
 2.323e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.5955e-01
 2.335e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3128e-01
 2.346e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.5403e-01
 2.357e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3714e-01
 2.369e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.5212e-01
 2.380e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3810e-01
 2.391e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.5517e-01
 2.403e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3344e-01
 2.414e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6307e-01
 2.425e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.2434e-01
 2.437e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7410e-01
 2.448e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.1348e-01
 2.459e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.8551e-01
 2.471e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0402e-01
 2.482e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9435e-01
 2.493e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9849e-01
 2.505e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9857e-01
 2.516e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9804e-01
 2.527e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9774e-01
 2.539e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0217e-01
 2.550e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9315e-01
 2.561e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0900e-01
 2.573e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.8713e-01
 2.584e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.1616e-01
 2.595e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.8181e-01
 2.607e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.2194e-01
 2.618e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7814e-01
 2.629e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.2620e-01
 2.641e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7540e-01
 2.652e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3035e-01
 2.663e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7184e-01
 2.675e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3634e-01
 2.686e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6591e-01
 2.697e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.4529e-01
 2.709e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.5747e-01
 2.720e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.5649e-01
 2.731e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.4806e-01
 2.743e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.6773e-01
 2.754e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.3992e-01
 2.765e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.7664e-01
 2.777e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.3450e-01
 2.788e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.8240e-01
 2.799e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.3144e-01
 2.811e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.8635e-01
 2.822e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.2892e-01
 2.833e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9096e-01
 2.845e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.2502e-01
 2.856e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9777e-01
 2.867e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.1942e-01
 2.879e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0059e+00
 2.890e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.1380e-01
 2.901e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0126e+00
 2.913e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.1060e-01
 2.924e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0153e+00
 2.935e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.1085e-01
 2.947e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0143e+00
 2.958e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.1291e-01
 2.969e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0131e+00
 2.981e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.1331e-01
 2.992e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0160e+00
 3.003e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.0951e-01
 3.015e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0241e+00
 3.026e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.0276e-01
 3.037e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0332e+00
 3.049e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 7.9832e-01
 3.060e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0351e+00
 3.071e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.0237e-01
 3.083e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0233e+00
 3.094e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.1797e-01
 3.105e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9854e-01
 3.117e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.4236e-01
 3.128e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.6905e-01
 3.139e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6756e-01
 3.151e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.4544e-01
 3.162e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.8490e-01
 3.173e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3369e-01
 3.185e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9133e-01
 3.196e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3180e-01
 3.207e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9191e-01
 3.219e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3133e-01
 3.230e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9583e-01
 3.241e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.2343e-01
 3.253e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0924e-01
 3.264e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0593e-01
 3.275e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.3046e-01
 3.287e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.8550e-01
 3.298e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.5009e-01
 3.309e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7282e-01
 3.321e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.5683e-01
 3.332e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.7533e-01
 3.343e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.4600e-01
 3.355e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.9281e-01
 3.366e+01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.2332e-01
