 9.973e+00 7.8967e-01 7.8967e-01 [ 7.8967e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.1117e-01
 1.009e+01 8.3264e-01 8.3264e-01 [ 8.3264e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.6809e-01
 1.020e+01 8.5673e-01 8.5673e-01 [ 8.5673e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.4378e-01
 1.031e+01 8.6953e-01 8.6953e-01 [ 8.6953e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.3078e-01
 1.043e+01 8.7635e-01 8.7635e-01 [ 8.7635e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2384e-01
 1.054e+01 8.8018e-01 8.8018e-01 [ 8.8018e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1994e-01
 1.065e+01 8.8253e-01 8.8253e-01 [ 8.8253e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1756e-01
 1.077e+01 8.8411e-01 8.8411e-01 [ 8.8411e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1596e-01
 1.088e+01 8.8526e-01 8.8526e-01 [ 8.8526e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1479e-01
 1.099e+01 8.8616e-01 8.8616e-01 [ 8.8616e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1389e-01
 1.111e+01 8.8686e-01 8.8686e-01 [ 8.8686e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1317e-01
 1.122e+01 8.8743e-01 8.8743e-01 [ 8.8743e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1260e-01
 1.133e+01 8.8787e-01 8.8787e-01 [ 8.8787e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1215e-01
 1.145e+01 8.8821e-01 8.8821e-01 [ 8.8821e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1181e-01
 1.156e+01 8.8844e-01 8.8844e-01 [ 8.8844e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1157e-01
 1.167e+01 8.8859e-01 8.8859e-01 [ 8.8859e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1141e-01
 1.179e+01 8.8865e-01 8.8865e-01 [ 8.8865e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1135e-01
 1.190e+01 8.8863e-01 8.8863e-01 [ 8.8863e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1137e-01
 1.201e+01 8.8851e-01 8.8851e-01 [ 8.8851e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1148e-01
 1.213e+01 8.8831e-01 8.8831e-01 [ 8.8831e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1167e-01
 1.224e+01 8.8802e-01 8.8802e-01 [ 8.8802e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1196e-01
 1.235e+01 8.8763e-01 8.8763e-01 [ 8.8763e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1235e-01
 1.247e+01 8.8713e-01 8.8713e-01 [ 8.8713e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1284e-01
 1.258e+01 8.8650e-01 8.8650e-01 [ 8.8650e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1346e-01
 1.269e+01 8.8574e-01 8.8574e-01 [ 8.8574e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1422e-01
 1.281e+01 8.8479e-01 8.8479e-01 [ 8.8479e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1515e-01
 1.292e+01 8.8361e-01 8.8361e-01 [ 8.8361e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1632e-01
 1.303e+01 8.8207e-01 8.8207e-01 [ 8.8207e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1785e-01
 1.315e+01 8.7992e-01 8.7992e-01 [ 8.7992e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1996e-01
 1.326e+01 8.7663e-01 8.7663e-01 [ 8.7663e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2320e-01
 1.337e+01 8.7107e-01 8.7107e-01 [ 8.7107e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2867e-01
 1.349e+01 8.6088e-01 8.6088e-01 [ 8.6088e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.3868e-01
 1.360e+01 8.4154e-01 8.4154e-01 [ 8.4154e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.5777e-01
 1.371e+01 8.0548e-01 8.0548e-01 [ 8.0548e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.9361e-01
 1.383e+01 7.4340e-01 7.4340e-01 [ 7.4340e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.5573e-01
