 9.293e+00       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.3470e-01
 9.407e+00       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.5412e-01
 9.520e+00       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.7297e-01
 9.633e+00       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.9123e-01
 9.747e+00       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.0887e-01
 9.860e+00       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.2591e-01
 9.973e+00       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.4235e-01
 1.009e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.5819e-01
 1.020e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.7344e-01
 1.031e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.8813e-01
 1.043e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.0227e-01
 1.054e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.1588e-01
 1.065e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.2898e-01
 1.077e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.4159e-01
 1.088e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.5374e-01
 1.099e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.6544e-01
 1.111e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.7672e-01
 1.122e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.8759e-01
 1.133e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.9808e-01
 1.145e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.0819e-01
 1.156e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.1796e-01
 1.167e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.2740e-01
 1.179e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.3651e-01
 1.190e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.4532e-01
 1.201e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.5384e-01
 1.213e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.6208e-01
 1.224e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.7006e-01
 1.235e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.7778e-01
 1.247e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.8526e-01
 1.258e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.9250e-01
 1.269e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.9951e-01
 1.281e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.0631e-01
 1.292e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.1289e-01
 1.303e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.1928e-01
 1.315e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.2546e-01
 1.326e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.3145e-01
 1.337e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.3726e-01
 1.349e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.4289e-01
 1.360e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.4834e-01
 1.371e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.5363e-01
 1.383e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.5875e-01
 1.394e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.6371e-01
 1.405e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.6851e-01
 1.417e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.7316e-01
 1.428e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.7766e-01
 1.439e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.8202e-01
 1.451e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.8624e-01
 1.462e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.9033e-01
 1.473e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.9427e-01
 1.485e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.9809e-01
 1.496e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.0179e-01
 1.507e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.0536e-01
 1.519e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.0881e-01
 1.530e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.1214e-01
 1.541e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.1536e-01
 1.553e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.1847e-01
 1.564e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.2147e-01
 1.575e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.2437e-01
 1.587e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.2717e-01
 1.598e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.2986e-01
 1.609e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.3247e-01
 1.621e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.3498e-01
 1.632e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.3739e-01
 1.643e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.3972e-01
 1.655e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.4197e-01
 1.666e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.4414e-01
 1.677e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.4622e-01
 1.689e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.4823e-01
 1.700e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.5016e-01
 1.711e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.5202e-01
 1.723e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.5381e-01
 1.734e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.5554e-01
 1.745e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.5720e-01
 1.757e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.5879e-01
 1.768e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6033e-01
 1.779e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6180e-01
 1.791e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6322e-01
 1.802e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6459e-01
 1.813e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6590e-01
 1.825e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6716e-01
 1.836e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6838e-01
 1.847e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6955e-01
 1.859e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7067e-01
 1.870e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7175e-01
 1.881e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7278e-01
 1.893e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7378e-01
 1.904e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7474e-01
 1.915e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7566e-01
 1.927e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7654e-01
 1.938e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7739e-01
 1.949e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7821e-01
 1.961e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7899e-01
 1.972e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7975e-01
 1.983e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8047e-01
 1.995e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8117e-01
 2.006e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8184e-01
 2.017e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8249e-01
 2.029e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8311e-01
 2.040e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8370e-01
 2.051e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8428e-01
 2.063e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8483e-01
 2.074e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8536e-01
 2.085e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8587e-01
 2.097e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8636e-01
 2.108e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8683e-01
 2.119e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8729e-01
 2.131e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8773e-01
 2.142e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8815e-01
 2.153e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8855e-01
 2.165e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8894e-01
 2.176e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8932e-01
 2.187e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8968e-01
 2.199e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9003e-01
 2.210e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9036e-01
 2.221e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9069e-01
 2.233e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9100e-01
 2.244e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9130e-01
 2.255e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9159e-01
 2.267e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9187e-01
 2.278e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9214e-01
 2.289e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9240e-01
 2.301e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9265e-01
 2.312e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9289e-01
 2.323e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9312e-01
 2.335e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9334e-01
 2.346e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9356e-01
 2.357e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9377e-01
 2.369e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9397e-01
 2.380e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9417e-01
 2.391e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9436e-01
 2.403e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9454e-01
 2.414e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9471e-01
 2.425e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9488e-01
 2.437e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9505e-01
 2.448e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9520e-01
 2.459e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9536e-01
 2.471e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9550e-01
 2.482e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9565e-01
 2.493e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9579e-01
 2.505e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9592e-01
 2.516e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9605e-01
 2.527e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9617e-01
 2.539e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9629e-01
 2.550e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9641e-01
 2.561e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9652e-01
 2.573e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9663e-01
 2.584e+01       -nan       -nan [       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9674e-01
