[ 4.6524e-01 -1.4962e+00 -2.9249e+00 -8.2002e-01 ] [ 1.8352e-01 -2.1305e+00 -1.4999e+00 4.4198e-01 -2.1824e-01 2.0360e-01 -4.8465e-01 ] 5.57820e-01 4.43778e-02 -5.83115e+00
[ 4.5126e-01 -1.5029e+00 -2.9250e+00 -8.3131e-01 ] [ 1.6959e-01 -2.1340e+00 -1.5049e+00 4.2795e-01 -2.3062e-01 1.8868e-01 -4.9670e-01 ] 5.38104e-01 6.26820e-02 -5.80184e+00
[ 4.3591e-01 -1.5102e+00 -2.9249e+00 -8.4370e-01 ] [ 1.5428e-01 -2.1378e+00 -1.5104e+00 4.1254e-01 -2.4421e-01 1.7224e-01 -5.0992e-01 ] 5.16244e-01 8.29517e-02 -5.76906e+00
[ 4.1931e-01 -1.5179e+00 -2.9243e+00 -8.5704e-01 ] [ 1.3771e-01 -2.1416e+00 -1.5160e+00 3.9588e-01 -2.5887e-01 1.5443e-01 -5.2418e-01 ] 4.92417e-01 1.05042e-01 -5.73276e+00
[ 4.0164e-01 -1.5258e+00 -2.9232e+00 -8.7114e-01 ] [ 1.2008e-01 -2.1452e+00 -1.5216e+00 3.7814e-01 -2.7442e-01 1.3543e-01 -5.3930e-01 ] 4.66869e-01 1.28751e-01 -5.69295e+00
[ 3.8310e-01 -1.5336e+00 -2.9213e+00 -8.8579e-01 ] [ 1.0158e-01 -2.1484e+00 -1.5270e+00 3.5952e-01 -2.9064e-01 1.1545e-01 -5.5504e-01 ] 4.39927e-01 1.53822e-01 -5.64963e+00
[ 3.6392e-01 -1.5412e+00 -2.9183e+00 -9.0070e-01 ] [ 8.2473e-02 -2.1510e+00 -1.5321e+00 3.4026e-01 -3.0728e-01 9.4747e-02 -5.7115e-01 ] 4.11996e-01 1.79939e-01 -5.60286e+00
[ 3.4434e-01 -1.5483e+00 -2.9140e+00 -9.1558e-01 ] [ 6.3011e-02 -2.1528e+00 -1.5364e+00 3.2060e-01 -3.2409e-01 7.3611e-02 -5.8736e-01 ] 3.83557e-01 2.06737e-01 -5.55272e+00
[ 3.2460e-01 -1.5547e+00 -2.9082e+00 -9.3013e-01 ] [ 4.3469e-02 -2.1534e+00 -1.5399e+00 3.0079e-01 -3.4078e-01 5.2330e-02 -6.0336e-01 ] 3.55150e-01 2.33816e-01 -5.49935e+00
[ 3.0493e-01 -1.5600e+00 -2.9007e+00 -9.4404e-01 ] [ 2.4107e-02 -2.1526e+00 -1.5423e+00 2.8105e-01 -3.5709e-01 3.1193e-02 -6.1887e-01 ] 3.27359e-01 2.60759e-01 -5.44291e+00
[ 2.8554e-01 -1.5640e+00 -2.8912e+00 -9.5703e-01 ] [ 5.1627e-03 -2.1503e+00 -1.5435e+00 2.6160e-01 -3.7279e-01 1.0467e-02 -6.3363e-01 ] 3.00782e-01 2.87148e-01 -5.38361e+00
[ 2.6658e-01 -1.5666e+00 -2.8796e+00 -9.6886e-01 ] [ -1.3167e-02 -2.1463e+00 -1.5433e+00 2.4260e-01 -3.8767e-01 -9.6158e-03 -6.4741e-01 ] 2.76003e-01 3.12594e-01 -5.32169e+00
[ 2.4817e-01 -1.5677e+00 -2.8658e+00 -9.7932e-01 ] [ -3.0727e-02 -2.1405e+00 -1.5417e+00 2.2418e-01 -4.0159e-01 -2.8868e-02 -6.6004e-01 ] 2.53560e-01 3.36746e-01 -5.25742e+00
[ 2.3038e-01 -1.5672e+00 -2.8499e+00 -9.8828e-01 ] [ -4.7412e-02 -2.1328e+00 -1.5386e+00 2.0639e-01 -4.1443e-01 -4.7150e-02 -6.7140e-01 ] 2.33918e-01 3.59313e-01 -5.19110e+00
[ 2.1325e-01 -1.5650e+00 -2.8318e+00 -9.9565e-01 ] [ -6.3156e-02 -2.1233e+00 -1.5342e+00 1.8930e-01 -4.2614e-01 -6.4368e-02 -6.8139e-01 ] 2.17439e-01 3.80069e-01 -5.12301e+00
[ 1.9678e-01 -1.5613e+00 -2.8117e+00 -1.0014e+00 ] [ -7.7928e-02 -2.1121e+00 -1.5285e+00 1.7291e-01 -4.3670e-01 -8.0469e-02 -6.9000e-01 ] 2.04361e-01 3.98862e-01 -5.05347e+00
[ 1.8099e-01 -1.5560e+00 -2.7896e+00 -1.0055e+00 ] [ -9.1725e-02 -2.0992e+00 -1.5215e+00 1.5723e-01 -4.4612e-01 -9.5433e-02 -6.9722e-01 ] 1.94776e-01 4.15618e-01 -4.98279e+00
[ 1.6586e-01 -1.5493e+00 -2.7658e+00 -1.0081e+00 ] [ -1.0456e-01 -2.0847e+00 -1.5133e+00 1.4224e-01 -4.5443e-01 -1.0927e-01 -7.0311e-01 ] 1.88610e-01 4.30341e-01 -4.91126e+00
[ 1.5139e-01 -1.5413e+00 -2.7405e+00 -1.0092e+00 ] [ -1.1646e-01 -2.0688e+00 -1.5042e+00 1.2796e-01 -4.6168e-01 -1.2201e-01 -7.0774e-01 ] 1.85607e-01 4.43123e-01 -4.83917e+00
[ 1.3759e-01 -1.5321e+00 -2.7139e+00 -1.0090e+00 ] [ -1.2747e-01 -2.0518e+00 -1.4941e+00 1.1435e-01 -4.6795e-01 -1.3374e-01 -7.1122e-01 ] 1.85306e-01 4.54157e-01 -4.76678e+00
[ 1.2441e-01 -1.5219e+00 -2.6862e+00 -1.0077e+00 ] [ -1.3769e-01 -2.0338e+00 -1.4833e+00 1.0140e-01 -4.7337e-01 -1.4457e-01 -7.1373e-01 ] 1.87019e-01 4.63748e-01 -4.69435e+00
[ 1.1181e-01 -1.5111e+00 -2.6578e+00 -1.0056e+00 ] [ -1.4726e-01 -2.0151e+00 -1.4718e+00 8.9028e-02 -4.7812e-01 -1.5468e-01 -7.1552e-01 ] 1.89802e-01 4.72347e-01 -4.62210e+00
[ 9.9657e-02 -1.4999e+00 -2.6293e+00 -1.0032e+00 ] [ -1.5641e-01 -1.9962e+00 -1.4601e+00 7.7107e-02 -4.8248e-01 -1.6438e-01 -7.1694e-01 ] 1.92430e-01 4.80574e-01 -4.55022e+00
[ 8.7750e-02 -1.4890e+00 -2.6011e+00 -1.0011e+00 ] [ -1.6547e-01 -1.9775e+00 -1.4484e+00 6.5413e-02 -4.8683e-01 -1.7407e-01 -7.1846e-01 ] 1.93364e-01 4.89254e-01 -4.47889e+00
[ 7.5789e-02 -1.4789e+00 -2.5740e+00 -9.9987e-01 ] [ -1.7489e-01 -1.9597e+00 -1.4372e+00 5.3627e-02 -4.9169e-01 -1.8431e-01 -7.2073e-01 ] 1.90727e-01 4.99440e-01 -4.40824e+00
[ 6.3401e-02 -1.4703e+00 -2.5488e+00 -1.0005e+00 ] [ -1.8523e-01 -1.9436e+00 -1.4270e+00 4.1356e-02 -4.9767e-01 -1.9576e-01 -7.2450e-01 ] 1.82298e-01 5.12409e-01 -4.33839e+00
[ 5.0225e-02 -1.4640e+00 -2.5265e+00 -1.0040e+00 ] [ -1.9707e-01 -1.9299e+00 -1.4184e+00 2.8213e-02 -5.0545e-01 -2.0913e-01 -7.3059e-01 ] 1.65570e-01 5.29610e-01 -4.26941e+00
[ 3.6079e-02 -1.4609e+00 -2.5078e+00 -1.0112e+00 ] [ -2.1084e-01 -1.9194e+00 -1.4117e+00 1.3985e-02 -5.1555e-01 -2.2505e-01 -7.3972e-01 ] 1.37908e-01 5.52506e-01 -4.20134e+00
[ 2.1231e-02 -1.4610e+00 -2.4931e+00 -1.0226e+00 ] [ -2.2657e-01 -1.9124e+00 -1.4070e+00 -1.0956e-03 -5.2809e-01 -2.4370e-01 -7.5221e-01 ] 9.68908e-02 5.82274e-01 -4.13422e+00
[ 6.7313e-03 -1.4639e+00 -2.4821e+00 -1.0381e+00 ] [ -2.4351e-01 -1.9084e+00 -1.4033e+00 -1.6015e-02 -5.4241e-01 -2.6454e-01 -7.6765e-01 ] 4.08581e-02 6.19374e-01 -4.06802e+00
[ -5.3612e-03 -1.4682e+00 -2.4733e+00 -1.0562e+00 ] [ -2.5986e-01 -1.9058e+00 -1.3987e+00 -2.8746e-02 -5.5683e-01 -2.8595e-01 -7.8452e-01 ] -3.04337e-02 6.63093e-01 -4.00274e+00
[ -1.2100e-02 -1.4711e+00 -2.4642e+00 -1.0746e+00 ] [ -2.7283e-01 -1.9020e+00 -1.3906e+00 -3.6363e-02 -5.6862e-01 -3.0525e-01 -8.0022e-01 ] -1.15288e-01 7.11319e-01 -3.93832e+00
[ -1.0312e-02 -1.4694e+00 -2.4514e+00 -1.0899e+00 ] [ -2.7925e-01 -1.8938e+00 -1.3756e+00 -3.5690e-02 -5.7457e-01 -3.1924e-01 -8.1153e-01 ] -2.10022e-01 7.60808e-01 -3.87472e+00
[ 2.3481e-03 -1.4603e+00 -2.4321e+00 -1.0991e+00 ] [ -2.7652e-01 -1.8784e+00 -1.3512e+00 -2.4353e-02 -5.7200e-01 -3.2518e-01 -8.1560e-01 ] -3.09559e-01 8.07956e-01 -3.81192e+00
[ 2.6450e-02 -1.4423e+00 -2.4045e+00 -1.1004e+00 ] [ -2.6358e-01 -1.8541e+00 -1.3164e+00 -1.7222e-03 -5.5970e-01 -3.2169e-01 -8.1084e-01 ] -4.08480e-01 8.49768e-01 -3.74988e+00
[ 6.0493e-02 -1.4157e+00 -2.3688e+00 -1.0935e+00 ] [ -2.4129e-01 -1.8214e+00 -1.2725e+00 3.0780e-02 -5.3829e-01 -3.0922e-01 -7.9742e-01 ] -5.02078e-01 8.84522e-01 -3.68859e+00
[ 1.0140e-01 -1.3822e+00 -2.3263e+00 -1.0795e+00 ] [ -2.1206e-01 -1.7819e+00 -1.2218e+00 7.0159e-02 -5.0995e-01 -2.8972e-01 -7.7703e-01 ] -5.87020e-01 9.11886e-01 -3.62807e+00
[ 1.4547e-01 -1.3445e+00 -2.2795e+00 -1.0606e+00 ] [ -1.7899e-01 -1.7382e+00 -1.1677e+00 1.1278e-01 -4.7759e-01 -2.6592e-01 -7.5211e-01 ] -6.61516e-01 9.32570e-01 -3.56835e+00
[ 1.8926e-01 -1.3052e+00 -2.2308e+00 -1.0390e+00 ] [ -1.4509e-01 -1.6929e+00 -1.1133e+00 1.5526e-01 -4.4405e-01 -2.4053e-01 -7.2522e-01 ] -7.25093e-01 9.47810e-01 -3.50946e+00
[ 2.3020e-01 -1.2663e+00 -2.1823e+00 -1.0165e+00 ] [ -1.1269e-01 -1.6482e+00 -1.0611e+00 1.9505e-01 -4.1158e-01 -2.1573e-01 -6.9842e-01 ] -7.78219e-01 9.58935e-01 -3.45145e+00
[ 2.6668e-01 -1.2294e+00 -2.1353e+00 -9.9465e-01 ] [ -8.3297e-02 -1.6054e+00 -1.0125e+00 2.3057e-01 -3.8168e-01 -1.9296e-01 -6.7313e-01 ] -8.21909e-01 9.67101e-01 -3.39437e+00
[ 2.9802e-01 -1.1952e+00 -2.0907e+00 -9.7414e-01 ] [ -5.7653e-02 -1.5654e+00 -9.6838e-01 2.6111e-01 -3.5508e-01 -1.7299e-01 -6.5014e-01 ] -8.57417e-01 9.73206e-01 -3.33826e+00
[ 3.2416e-01 -1.1640e+00 -2.0489e+00 -9.5537e-01 ] [ -3.5924e-02 -1.5285e+00 -9.2882e-01 2.8661e-01 -3.3201e-01 -1.5607e-01 -6.2973e-01 ] -8.86033e-01 9.77887e-01 -3.28317e+00
[ 3.4546e-01 -1.1357e+00 -2.0097e+00 -9.3843e-01 ] [ -1.7911e-02 -1.4946e+00 -8.9360e-01 3.0741e-01 -3.1232e-01 -1.4209e-01 -6.1190e-01 ] -9.08959e-01 9.81575e-01 -3.22913e+00
[ 3.6248e-01 -1.1102e+00 -1.9732e+00 -9.2322e-01 ] [ -3.2188e-03 -1.4635e+00 -8.6229e-01 3.2405e-01 -2.9568e-01 -1.3077e-01 -5.9641e-01 ] -9.27257e-01 9.84553e-01 -3.17617e+00
[ 3.7586e-01 -1.0871e+00 -1.9390e+00 -9.0956e-01 ] [ 8.6237e-03 -1.4348e+00 -8.3437e-01 3.3714e-01 -2.8166e-01 -1.2174e-01 -5.8299e-01 ] -9.41826e-01 9.87004e-01 -3.12429e+00
[ 3.8621e-01 -1.0660e+00 -1.9068e+00 -8.9723e-01 ] [ 1.8088e-02 -1.4084e+00 -8.0933e-01 3.4729e-01 -2.6986e-01 -1.1463e-01 -5.7132e-01 ] -9.53414e-01 9.89048e-01 -3.07351e+00
[ 3.9410e-01 -1.0467e+00 -1.8764e+00 -8.8603e-01 ] [ 2.5606e-02 -1.3837e+00 -7.8671e-01 3.5504e-01 -2.5988e-01 -1.0909e-01 -5.6110e-01 ] -9.62628e-01 9.90766e-01 -3.02383e+00
[ 4.0000e-01 -1.0288e+00 -1.8475e+00 -8.7577e-01 ] [ 3.1554e-02 -1.3607e+00 -7.6611e-01 3.6086e-01 -2.5138e-01 -1.0481e-01 -5.5206e-01 ] -9.69957e-01 9.92216e-01 -2.97523e+00
[ 4.0432e-01 -1.0122e+00 -1.8200e+00 -8.6628e-01 ] [ 3.6249e-02 -1.3389e+00 -7.4717e-01 3.6514e-01 -2.4408e-01 -1.0154e-01 -5.4400e-01 ] -9.75794e-01 9.93443e-01 -2.92770e+00
[ 4.0740e-01 -9.9656e-01 -1.7937e+00 -8.5744e-01 ] [ 3.9950e-02 -1.3183e+00 -7.2961e-01 3.6820e-01 -2.3774e-01 -9.9055e-02 -5.3673e-01 ] -9.80448e-01 9.94479e-01 -2.88124e+00
[ 4.0950e-01 -9.8181e-01 -1.7683e+00 -8.4913e-01 ] [ 4.2865e-02 -1.2987e+00 -7.1321e-01 3.7032e-01 -2.3217e-01 -9.7195e-02 -5.3010e-01 ] -9.84165e-01 9.95355e-01 -2.83581e+00
[ 4.1083e-01 -9.6779e-01 -1.7439e+00 -8.4127e-01 ] [ 4.5162e-02 -1.2799e+00 -6.9777e-01 3.7168e-01 -2.2722e-01 -9.5821e-02 -5.2399e-01 ] -9.87141e-01 9.96094e-01 -2.79140e+00
[ 4.1157e-01 -9.5439e-01 -1.7203e+00 -8.3378e-01 ] [ 4.6974e-02 -1.2618e+00 -6.8314e-01 3.7247e-01 -2.2277e-01 -9.4827e-02 -5.1831e-01 ] -9.89529e-01 9.96716e-01 -2.74797e+00
[ 4.1184e-01 -9.4154e-01 -1.6974e+00 -8.2662e-01 ] [ 4.8404e-02 -1.2443e+00 -6.6921e-01 3.7280e-01 -2.1873e-01 -9.4126e-02 -5.1298e-01 ] -9.91450e-01 9.97240e-01 -2.70551e+00
[ 4.1176e-01 -9.2916e-01 -1.6751e+00 -8.1973e-01 ] [ 4.9535e-02 -1.2275e+00 -6.5588e-01 3.7279e-01 -2.1501e-01 -9.3655e-02 -5.0794e-01 ] -9.92999e-01 9.97680e-01 -2.66399e+00
[ 4.1140e-01 -9.1721e-01 -1.6535e+00 -8.1309e-01 ] [ 5.0429e-02 -1.2111e+00 -6.4307e-01 3.7250e-01 -2.1156e-01 -9.3361e-02 -5.0316e-01 ] -9.94252e-01 9.98050e-01 -2.62338e+00
[ 4.1082e-01 -9.0563e-01 -1.6325e+00 -8.0667e-01 ] [ 5.1138e-02 -1.1953e+00 -6.3072e-01 3.7201e-01 -2.0834e-01 -9.3204e-02 -4.9859e-01 ] -9.95269e-01 9.98360e-01 -2.58366e+00
[ 4.1009e-01 -8.9440e-01 -1.6119e+00 -8.0044e-01 ] [ 5.1701e-02 -1.1798e+00 -6.1877e-01 3.7136e-01 -2.0530e-01 -9.3154e-02 -4.9420e-01 ] -9.96096e-01 9.98621e-01 -2.54479e+00
[ 4.0923e-01 -8.8348e-01 -1.5919e+00 -7.9438e-01 ] [ 5.2147e-02 -1.1648e+00 -6.0720e-01 3.7059e-01 -2.0242e-01 -9.3186e-02 -4.8997e-01 ] -9.96771e-01 9.98840e-01 -2.50675e+00
[ 4.0828e-01 -8.7284e-01 -1.5724e+00 -7.8849e-01 ] [ 5.2502e-02 -1.1501e+00 -5.9596e-01 3.6973e-01 -1.9967e-01 -9.3282e-02 -4.8588e-01 ] -9.97323e-01 9.99024e-01 -2.46952e+00
[ 4.0726e-01 -8.6248e-01 -1.5532e+00 -7.8274e-01 ] [ 5.2783e-02 -1.1358e+00 -5.8503e-01 3.6880e-01 -1.9704e-01 -9.3427e-02 -4.8192e-01 ] -9.97777e-01 9.99178e-01 -2.43306e+00
[ 4.0619e-01 -8.5236e-01 -1.5345e+00 -7.7714e-01 ] [ 5.3005e-02 -1.1218e+00 -5.7439e-01 3.6782e-01 -1.9450e-01 -9.3609e-02 -4.7807e-01 ] -9.98150e-01 9.99308e-01 -2.39736e+00
[ 4.0509e-01 -8.4249e-01 -1.5163e+00 -7.7166e-01 ] [ 5.3181e-02 -1.1082e+00 -5.6401e-01 3.6680e-01 -1.9206e-01 -9.3821e-02 -4.7433e-01 ] -9.98458e-01 9.99417e-01 -2.36240e+00
[ 4.0396e-01 -8.3283e-01 -1.4984e+00 -7.6631e-01 ] [ 5.3319e-02 -1.0948e+00 -5.5387e-01 3.6576e-01 -1.8970e-01 -9.4054e-02 -4.7069e-01 ] -9.98713e-01 9.99509e-01 -2.32814e+00
[ 4.0281e-01 -8.2339e-01 -1.4809e+00 -7.6108e-01 ] [ 5.3427e-02 -1.0817e+00 -5.4397e-01 3.6471e-01 -1.8741e-01 -9.4304e-02 -4.6713e-01 ] -9.98925e-01 9.99586e-01 -2.29457e+00
[ 4.0166e-01 -8.1415e-01 -1.4637e+00 -7.5596e-01 ] [ 5.3510e-02 -1.0689e+00 -5.3429e-01 3.6365e-01 -1.8518e-01 -9.4566e-02 -4.6366e-01 ] -9.99100e-01 9.99651e-01 -2.26166e+00
[ 4.0051e-01 -8.0510e-01 -1.4469e+00 -7.5094e-01 ] [ 5.3574e-02 -1.0564e+00 -5.2482e-01 3.6258e-01 -1.8301e-01 -9.4836e-02 -4.6027e-01 ] -9.99247e-01 9.99706e-01 -2.22940e+00
[ 3.9936e-01 -7.9624e-01 -1.4304e+00 -7.4603e-01 ] [ 5.3621e-02 -1.0441e+00 -5.1555e-01 3.6151e-01 -1.8090e-01 -9.5113e-02 -4.5696e-01 ] -9.99369e-01 9.99753e-01 -2.19777e+00
[ 3.9821e-01 -7.8755e-01 -1.4142e+00 -7.4122e-01 ] [ 5.3655e-02 -1.0320e+00 -5.0648e-01 3.6045e-01 -1.7884e-01 -9.5393e-02 -4.5371e-01 ] -9.99471e-01 9.99792e-01 -2.16674e+00
[ 3.9707e-01 -7.7904e-01 -1.3984e+00 -7.3650e-01 ] [ 5.3678e-02 -1.0202e+00 -4.9758e-01 3.5940e-01 -1.7682e-01 -9.5676e-02 -4.5053e-01 ] -9.99556e-01 9.99824e-01 -2.13631e+00
[ 3.9594e-01 -7.7070e-01 -1.3828e+00 -7.3187e-01 ] [ 5.3693e-02 -1.0086e+00 -4.8886e-01 3.5835e-01 -1.7485e-01 -9.5960e-02 -4.4742e-01 ] -9.99628e-01 9.99852e-01 -2.10644e+00
[ 3.9482e-01 -7.6251e-01 -1.3676e+00 -7.2733e-01 ] [ 5.3700e-02 -9.9726e-01 -4.8032e-01 3.5732e-01 -1.7293e-01 -9.6243e-02 -4.4437e-01 ] -9.99688e-01 9.99875e-01 -2.07713e+00
[ 3.9372e-01 -7.5448e-01 -1.3526e+00 -7.2288e-01 ] [ 5.3701e-02 -9.8611e-01 -4.7193e-01 3.5629e-01 -1.7104e-01 -9.6526e-02 -4.4138e-01 ] -9.99738e-01 9.99895e-01 -2.04836e+00
[ 3.9263e-01 -7.4659e-01 -1.3379e+00 -7.1851e-01 ] [ 5.3698e-02 -9.7516e-01 -4.6370e-01 3.5528e-01 -1.6920e-01 -9.6807e-02 -4.3844e-01 ] -9.99780e-01 9.99912e-01 -2.02011e+00
[ 3.9155e-01 -7.3885e-01 -1.3235e+00 -7.1422e-01 ] [ 5.3691e-02 -9.6442e-01 -4.5563e-01 3.5428e-01 -1.6739e-01 -9.7086e-02 -4.3556e-01 ] -9.99816e-01 9.99926e-01 -1.99237e+00
[ 3.9049e-01 -7.3126e-01 -1.3093e+00 -7.1000e-01 ] [ 5.3680e-02 -9.5387e-01 -4.4771e-01 3.5329e-01 -1.6561e-01 -9.7363e-02 -4.3274e-01 ] -9.99845e-01 9.99938e-01 -1.96513e+00
[ 3.8944e-01 -7.2379e-01 -1.2954e+00 -7.0586e-01 ] [ 5.3667e-02 -9.4350e-01 -4.3992e-01 3.5232e-01 -1.6387e-01 -9.7637e-02 -4.2996e-01 ] -9.99870e-01 9.99948e-01 -1.93837e+00
