 7.500e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 7.600e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 7.700e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 7.800e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 7.900e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.000e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.100e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.200e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.300e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.400e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.500e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.600e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.700e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.800e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 8.900e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.000e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.100e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.200e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.300e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.400e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.500e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.600e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.700e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.800e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 9.900e+00       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.000e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.010e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.020e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.030e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.040e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.050e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.060e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.070e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.080e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.090e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.100e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.110e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.120e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.130e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.140e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.150e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.160e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.170e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.180e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.190e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.200e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.210e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.220e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.230e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.240e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.250e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.260e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.270e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.280e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.290e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.300e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.310e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.320e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.330e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.340e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.350e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.360e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.370e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.380e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.390e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.400e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.410e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.420e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.430e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.440e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.450e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.460e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.470e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.480e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.490e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.500e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.510e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.520e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.530e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.540e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.550e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.560e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.570e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.580e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.590e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.600e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.610e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.620e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.630e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.640e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.650e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.660e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.670e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.680e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.690e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.700e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.710e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.720e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.730e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.740e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.750e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.760e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.770e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.780e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.790e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.800e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.810e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.820e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.830e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.840e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.850e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.860e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.870e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.880e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.890e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.900e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.910e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.920e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.930e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.940e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.950e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.960e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.970e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.980e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 1.990e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.000e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.010e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.020e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.030e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.040e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.050e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.060e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.070e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.080e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.090e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.100e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.110e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.120e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.130e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.140e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.150e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.160e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.170e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.180e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.190e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.200e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.210e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.220e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.230e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.240e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.250e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.260e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.270e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.280e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.290e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.300e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.310e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.320e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.330e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.340e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.350e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.360e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.370e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.380e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.390e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.400e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.410e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.420e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.430e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.440e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.450e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.460e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.470e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.480e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.490e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.500e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.510e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.520e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.530e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.540e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.550e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.560e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.570e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.580e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.590e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.600e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.610e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.620e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.630e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.640e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.650e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.660e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.670e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.680e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.690e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.700e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.710e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.720e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.730e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.740e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.750e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.760e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.770e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.780e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.790e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.800e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.810e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.820e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.830e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.840e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.850e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.860e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.870e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.880e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.890e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
 2.900e+01       -nan       -nan [       -nan ] 0.0000e+00 [ 0.0000e+00 ]        nan
