[ 5.2702e-01 5.2702e-01 5.2702e-01 5.2702e-01 5.2702e-01 5.2702e-01 ] 4.39103e-01 6.67044e-01 -2.12552e+00
[ 5.0745e-01 5.0745e-01 5.0745e-01 5.0745e-01 5.0745e-01 5.0745e-01 ] 4.14682e-01 6.82964e-01 -2.09515e+00
[ 4.8074e-01 4.8074e-01 4.8074e-01 4.8074e-01 4.8074e-01 4.8074e-01 ] 3.66257e-01 7.13907e-01 -2.06202e+00
[ 4.4813e-01 4.4813e-01 4.4813e-01 4.4813e-01 4.4813e-01 4.4813e-01 ] 2.87115e-01 7.62590e-01 -2.02607e+00
[ 4.1545e-01 4.1545e-01 4.1545e-01 4.1545e-01 4.1545e-01 4.1545e-01 ] 1.74409e-01 8.27540e-01 -1.98733e+00
[ 3.9362e-01 3.9362e-01 3.9362e-01 3.9362e-01 3.9362e-01 3.9362e-01 ] 3.26846e-02 9.01045e-01 -1.94597e+00
[ 3.9497e-01 3.9497e-01 3.9497e-01 3.9497e-01 3.9497e-01 3.9497e-01 ] -1.25725e-01 9.70839e-01 -1.90229e+00
[ 4.2629e-01 4.2629e-01 4.2629e-01 4.2629e-01 4.2629e-01 4.2629e-01 ] -2.84853e-01 1.02563e+00 -1.85675e+00
[ 4.8458e-01 4.8458e-01 4.8458e-01 4.8458e-01 4.8458e-01 4.8458e-01 ] -4.30916e-01 1.06016e+00 -1.80993e+00
[ 5.5901e-01 5.5901e-01 5.5901e-01 5.5901e-01 5.5901e-01 5.5901e-01 ] -5.55747e-01 1.07586e+00 -1.76246e+00
[ 6.3678e-01 6.3678e-01 6.3678e-01 6.3678e-01 6.3678e-01 6.3678e-01 ] -6.56854e-01 1.07803e+00 -1.71497e+00
[ 7.0786e-01 7.0786e-01 7.0786e-01 7.0786e-01 7.0786e-01 7.0786e-01 ] -7.35625e-01 1.07248e+00 -1.66801e+00
[ 7.6675e-01 7.6675e-01 7.6675e-01 7.6675e-01 7.6675e-01 7.6675e-01 ] -7.95340e-01 1.06370e+00 -1.62204e+00
[ 8.1184e-01 8.1184e-01 8.1184e-01 8.1184e-01 8.1184e-01 8.1184e-01 ] -8.39774e-01 1.05445e+00 -1.57740e+00
[ 8.4398e-01 8.4398e-01 8.4398e-01 8.4398e-01 8.4398e-01 8.4398e-01 ] -8.72432e-01 1.04609e+00 -1.53435e+00
[ 8.6516e-01 8.6516e-01 8.6516e-01 8.6516e-01 8.6516e-01 8.6516e-01 ] -8.96245e-01 1.03915e+00 -1.49304e+00
[ 8.7766e-01 8.7766e-01 8.7766e-01 8.7766e-01 8.7766e-01 8.7766e-01 ] -9.13522e-01 1.03365e+00 -1.45357e+00
[ 8.8357e-01 8.8357e-01 8.8357e-01 8.8357e-01 8.8357e-01 8.8357e-01 ] -9.26019e-01 1.02942e+00 -1.41599e+00
[ 8.8468e-01 8.8468e-01 8.8468e-01 8.8468e-01 8.8468e-01 8.8468e-01 ] -9.35037e-01 1.02624e+00 -1.38031e+00
[ 8.8237e-01 8.8237e-01 8.8237e-01 8.8237e-01 8.8237e-01 8.8237e-01 ] -9.41529e-01 1.02388e+00 -1.34651e+00
[ 8.7771e-01 8.7771e-01 8.7771e-01 8.7771e-01 8.7771e-01 8.7771e-01 ] -9.46187e-01 1.02215e+00 -1.31457e+00
[ 8.7149e-01 8.7149e-01 8.7149e-01 8.7149e-01 8.7149e-01 8.7149e-01 ] -9.49514e-01 1.02090e+00 -1.28444e+00
[ 8.6429e-01 8.6429e-01 8.6429e-01 8.6429e-01 8.6429e-01 8.6429e-01 ] -9.51869e-01 1.02001e+00 -1.25609e+00
[ 8.5654e-01 8.5654e-01 8.5654e-01 8.5654e-01 8.5654e-01 8.5654e-01 ] -9.53516e-01 1.01938e+00 -1.22944e+00
[ 8.4855e-01 8.4855e-01 8.4855e-01 8.4855e-01 8.4855e-01 8.4855e-01 ] -9.54645e-01 1.01894e+00 -1.20446e+00
[ 8.4053e-01 8.4053e-01 8.4053e-01 8.4053e-01 8.4053e-01 8.4053e-01 ] -9.55393e-01 1.01865e+00 -1.18109e+00
[ 8.3264e-01 8.3264e-01 8.3264e-01 8.3264e-01 8.3264e-01 8.3264e-01 ] -9.55863e-01 1.01847e+00 -1.15929e+00
[ 8.2500e-01 8.2500e-01 8.2500e-01 8.2500e-01 8.2500e-01 8.2500e-01 ] -9.56130e-01 1.01837e+00 -1.13900e+00
[ 8.1768e-01 8.1768e-01 8.1768e-01 8.1768e-01 8.1768e-01 8.1768e-01 ] -9.56248e-01 1.01832e+00 -1.12017e+00
[ 8.1074e-01 8.1074e-01 8.1074e-01 8.1074e-01 8.1074e-01 8.1074e-01 ] -9.56260e-01 1.01832e+00 -1.10277e+00
[ 8.0422e-01 8.0422e-01 8.0422e-01 8.0422e-01 8.0422e-01 8.0422e-01 ] -9.56196e-01 1.01834e+00 -1.08676e+00
[ 7.9815e-01 7.9815e-01 7.9815e-01 7.9815e-01 7.9815e-01 7.9815e-01 ] -9.56082e-01 1.01838e+00 -1.07209e+00
[ 7.9254e-01 7.9254e-01 7.9254e-01 7.9254e-01 7.9254e-01 7.9254e-01 ] -9.55935e-01 1.01844e+00 -1.05873e+00
[ 7.8742e-01 7.8742e-01 7.8742e-01 7.8742e-01 7.8742e-01 7.8742e-01 ] -9.55770e-01 1.01851e+00 -1.04666e+00
[ 7.8278e-01 7.8278e-01 7.8278e-01 7.8278e-01 7.8278e-01 7.8278e-01 ] -9.55597e-01 1.01857e+00 -1.03583e+00
[ 7.7864e-01 7.7864e-01 7.7864e-01 7.7864e-01 7.7864e-01 7.7864e-01 ] -9.55426e-01 1.01864e+00 -1.02623e+00
[ 7.7500e-01 7.7500e-01 7.7500e-01 7.7500e-01 7.7500e-01 7.7500e-01 ] -9.55264e-01 1.01870e+00 -1.01784e+00
[ 7.7185e-01 7.7185e-01 7.7185e-01 7.7185e-01 7.7185e-01 7.7185e-01 ] -9.55116e-01 1.01876e+00 -1.01063e+00
[ 7.6920e-01 7.6920e-01 7.6920e-01 7.6920e-01 7.6920e-01 7.6920e-01 ] -9.54987e-01 1.01881e+00 -1.00459e+00
[ 7.6706e-01 7.6706e-01 7.6706e-01 7.6706e-01 7.6706e-01 7.6706e-01 ] -9.54880e-01 1.01885e+00 -9.99694e-01
[ 7.6541e-01 7.6541e-01 7.6541e-01 7.6541e-01 7.6541e-01 7.6541e-01 ] -9.54798e-01 1.01888e+00 -9.95943e-01
[ 7.6427e-01 7.6427e-01 7.6427e-01 7.6427e-01 7.6427e-01 7.6427e-01 ] -9.54742e-01 1.01890e+00 -9.93324e-01
[ 7.6362e-01 7.6362e-01 7.6362e-01 7.6362e-01 7.6362e-01 7.6362e-01 ] -9.54714e-01 1.01891e+00 -9.91830e-01
[ 7.6347e-01 7.6347e-01 7.6347e-01 7.6347e-01 7.6347e-01 7.6347e-01 ] -9.54715e-01 1.01891e+00 -9.91459e-01
[ 7.6382e-01 7.6382e-01 7.6382e-01 7.6382e-01 7.6382e-01 7.6382e-01 ] -9.54743e-01 1.01890e+00 -9.92209e-01
[ 7.6467e-01 7.6467e-01 7.6467e-01 7.6467e-01 7.6467e-01 7.6467e-01 ] -9.54798e-01 1.01888e+00 -9.94083e-01
[ 7.6601e-01 7.6601e-01 7.6601e-01 7.6601e-01 7.6601e-01 7.6601e-01 ] -9.54879e-01 1.01885e+00 -9.97085e-01
[ 7.6785e-01 7.6785e-01 7.6785e-01 7.6785e-01 7.6785e-01 7.6785e-01 ] -9.54983e-01 1.01881e+00 -1.00122e+00
[ 7.7018e-01 7.7018e-01 7.7018e-01 7.7018e-01 7.7018e-01 7.7018e-01 ] -9.55107e-01 1.01876e+00 -1.00650e+00
[ 7.7300e-01 7.7300e-01 7.7300e-01 7.7300e-01 7.7300e-01 7.7300e-01 ] -9.55245e-01 1.01871e+00 -1.01294e+00
[ 7.7631e-01 7.7631e-01 7.7631e-01 7.7631e-01 7.7631e-01 7.7631e-01 ] -9.55391e-01 1.01865e+00 -1.02055e+00
[ 7.8009e-01 7.8009e-01 7.8009e-01 7.8009e-01 7.8009e-01 7.8009e-01 ] -9.55537e-01 1.01860e+00 -1.02936e+00
[ 7.8433e-01 7.8433e-01 7.8433e-01 7.8433e-01 7.8433e-01 7.8433e-01 ] -9.55673e-01 1.01854e+00 -1.03937e+00
[ 7.8903e-01 7.8903e-01 7.8903e-01 7.8903e-01 7.8903e-01 7.8903e-01 ] -9.55783e-01 1.01850e+00 -1.05062e+00
[ 7.9415e-01 7.9415e-01 7.9415e-01 7.9415e-01 7.9415e-01 7.9415e-01 ] -9.55850e-01 1.01848e+00 -1.06313e+00
[ 7.9967e-01 7.9967e-01 7.9967e-01 7.9967e-01 7.9967e-01 7.9967e-01 ] -9.55847e-01 1.01848e+00 -1.07693e+00
[ 8.0553e-01 8.0553e-01 8.0553e-01 8.0553e-01 8.0553e-01 8.0553e-01 ] -9.55742e-01 1.01852e+00 -1.09205e+00
[ 8.1167e-01 8.1167e-01 8.1167e-01 8.1167e-01 8.1167e-01 8.1167e-01 ] -9.55488e-01 1.01862e+00 -1.10853e+00
[ 8.1799e-01 8.1799e-01 8.1799e-01 8.1799e-01 8.1799e-01 8.1799e-01 ] -9.55024e-01 1.01879e+00 -1.12639e+00
[ 8.2436e-01 8.2436e-01 8.2436e-01 8.2436e-01 8.2436e-01 8.2436e-01 ] -9.54264e-01 1.01909e+00 -1.14568e+00
[ 8.3059e-01 8.3059e-01 8.3059e-01 8.3059e-01 8.3059e-01 8.3059e-01 ] -9.53091e-01 1.01954e+00 -1.16644e+00
[ 8.3641e-01 8.3641e-01 8.3641e-01 8.3641e-01 8.3641e-01 8.3641e-01 ] -9.51342e-01 1.02021e+00 -1.18870e+00
[ 8.4144e-01 8.4144e-01 8.4144e-01 8.4144e-01 8.4144e-01 8.4144e-01 ] -9.48791e-01 1.02118e+00 -1.21249e+00
[ 8.4516e-01 8.4516e-01 8.4516e-01 8.4516e-01 8.4516e-01 8.4516e-01 ] -9.45118e-01 1.02255e+00 -1.23786e+00
[ 8.4684e-01 8.4684e-01 8.4684e-01 8.4684e-01 8.4684e-01 8.4684e-01 ] -9.39880e-01 1.02448e+00 -1.26482e+00
[ 8.4549e-01 8.4549e-01 8.4549e-01 8.4549e-01 8.4549e-01 8.4549e-01 ] -9.32453e-01 1.02716e+00 -1.29340e+00
[ 8.3978e-01 8.3978e-01 8.3978e-01 8.3978e-01 8.3978e-01 8.3978e-01 ] -9.21965e-01 1.03081e+00 -1.32359e+00
[ 8.2795e-01 8.2795e-01 8.2795e-01 8.2795e-01 8.2795e-01 8.2795e-01 ] -9.07204e-01 1.03570e+00 -1.35538e+00
[ 8.0782e-01 8.0782e-01 8.0782e-01 8.0782e-01 8.0782e-01 8.0782e-01 ] -8.86501e-01 1.04208e+00 -1.38869e+00
[ 7.7688e-01 7.7688e-01 7.7688e-01 7.7688e-01 7.7688e-01 7.7688e-01 ] -8.57602e-01 1.05005e+00 -1.42343e+00
[ 7.3257e-01 7.3257e-01 7.3257e-01 7.3257e-01 7.3257e-01 7.3257e-01 ] -8.17544e-01 1.05937e+00 -1.45942e+00
[ 6.7314e-01 6.7314e-01 6.7314e-01 6.7314e-01 6.7314e-01 6.7314e-01 ] -7.62610e-01 1.06901e+00 -1.49639e+00
[ 5.9890e-01 5.9890e-01 5.9890e-01 5.9890e-01 5.9890e-01 5.9890e-01 ] -6.88488e-01 1.07659e+00 -1.53398e+00
[ 5.1406e-01 5.1406e-01 5.1406e-01 5.1406e-01 5.1406e-01 5.1406e-01 ] -5.90847e-01 1.07773e+00 -1.57169e+00
[ 4.2815e-01 4.2815e-01 4.2815e-01 4.2815e-01 4.2815e-01 4.2815e-01 ] -4.66619e-01 1.06601e+00 -1.60890e+00
[ 3.5536e-01 3.5536e-01 3.5536e-01 3.5536e-01 3.5536e-01 3.5536e-01 ] -3.16117e-01 1.03436e+00 -1.64490e+00
[ 3.1003e-01 3.1003e-01 3.1003e-01 3.1003e-01 3.1003e-01 3.1003e-01 ] -1.45539e-01 9.78535e-01 -1.67892e+00
[ 2.9935e-01 2.9935e-01 2.9935e-01 2.9935e-01 2.9935e-01 2.9935e-01 ] 3.18168e-02 9.01454e-01 -1.71022e+00
[ 3.1848e-01 3.1848e-01 3.1848e-01 3.1848e-01 3.1848e-01 3.1848e-01 ] 1.98030e-01 8.14371e-01 -1.73815e+00
[ 3.5356e-01 3.5356e-01 3.5356e-01 3.5356e-01 3.5356e-01 3.5356e-01 ] 3.37084e-01 7.32127e-01 -1.76225e+00
[ 3.9034e-01 3.9034e-01 3.9034e-01 3.9034e-01 3.9034e-01 3.9034e-01 ] 4.41228e-01 6.65646e-01 -1.78216e+00
[ 4.2048e-01 4.2048e-01 4.2048e-01 4.2048e-01 4.2048e-01 4.2048e-01 ] 5.12099e-01 6.18252e-01 -1.79770e+00
[ 4.4167e-01 4.4167e-01 4.4167e-01 4.4167e-01 4.4167e-01 4.4167e-01 ] 5.56844e-01 5.87495e-01 -1.80876e+00
[ 4.5485e-01 4.5485e-01 4.5485e-01 4.5485e-01 4.5485e-01 4.5485e-01 ] 5.83506e-01 5.68875e-01 -1.81526e+00
[ 4.6169e-01 4.6169e-01 4.6169e-01 4.6169e-01 4.6169e-01 4.6169e-01 ] 5.98354e-01 5.58414e-01 -1.81719e+00
[ 4.6340e-01 4.6340e-01 4.6340e-01 4.6340e-01 4.6340e-01 4.6340e-01 ] 6.05028e-01 5.53690e-01 -1.81451e+00
[ 4.6023e-01 4.6023e-01 4.6023e-01 4.6023e-01 4.6023e-01 4.6023e-01 ] 6.04456e-01 5.54096e-01 -1.80720e+00
[ 4.5145e-01 4.5145e-01 4.5145e-01 4.5145e-01 4.5145e-01 4.5145e-01 ] 5.94804e-01 5.60921e-01 -1.79524e+00
[ 4.3525e-01 4.3525e-01 4.3525e-01 4.3525e-01 4.3525e-01 4.3525e-01 ] 5.71238e-01 5.77470e-01 -1.77858e+00
[ 4.0930e-01 4.0930e-01 4.0930e-01 4.0930e-01 4.0930e-01 4.0930e-01 ] 5.25836e-01 6.08878e-01 -1.75721e+00
[ 3.7230e-01 3.7230e-01 3.7230e-01 3.7230e-01 3.7230e-01 3.7230e-01 ] 4.48689e-01 6.60740e-01 -1.73116e+00
[ 3.2757e-01 3.2757e-01 3.2757e-01 3.2757e-01 3.2757e-01 3.2757e-01 ] 3.31674e-01 7.35480e-01 -1.70049e+00
[ 2.8670e-01 2.8670e-01 2.8670e-01 2.8670e-01 2.8670e-01 2.8670e-01 ] 1.74679e-01 8.27396e-01 -1.66542e+00
[ 2.6810e-01 2.6810e-01 2.6810e-01 2.6810e-01 2.6810e-01 2.6810e-01 ] -1.02263e-02 9.21327e-01 -1.62630e+00
[ 2.8719e-01 2.8719e-01 2.8719e-01 2.8719e-01 2.8719e-01 2.8719e-01 ] -2.02238e-01 9.99262e-01 -1.58366e+00
[ 3.4587e-01 3.4587e-01 3.4587e-01 3.4587e-01 3.4587e-01 3.4587e-01 ] -3.80996e-01 1.05021e+00 -1.53823e+00
[ 4.3178e-01 4.3178e-01 4.3178e-01 4.3178e-01 4.3178e-01 4.3178e-01 ] -5.33639e-01 1.07409e+00 -1.49081e+00
[ 5.2668e-01 5.2668e-01 5.2668e-01 5.2668e-01 5.2668e-01 5.2668e-01 ] -6.55917e-01 1.07807e+00 -1.44222e+00
[ 6.1523e-01 6.1523e-01 6.1523e-01 6.1523e-01 6.1523e-01 6.1523e-01 ] -7.49559e-01 1.07080e+00 -1.39319e+00
[ 6.8876e-01 6.8876e-01 6.8876e-01 6.8876e-01 6.8876e-01 6.8876e-01 ] -8.19113e-01 1.05905e+00 -1.34436e+00
[ 7.4457e-01 7.4457e-01 7.4457e-01 7.4457e-01 7.4457e-01 7.4457e-01 ] -8.69761e-01 1.04683e+00 -1.29617e+00
[ 7.8374e-01 7.8374e-01 7.8374e-01 7.8374e-01 7.8374e-01 7.8374e-01 ] -9.06197e-01 1.03603e+00 -1.24899e+00
[ 8.0898e-01 8.0898e-01 8.0898e-01 8.0898e-01 8.0898e-01 8.0898e-01 ] -9.32239e-01 1.02724e+00 -1.20304e+00
[ 8.2336e-01 8.2336e-01 8.2336e-01 8.2336e-01 8.2336e-01 8.2336e-01 ] -9.50804e-01 1.02041e+00 -1.15846e+00
[ 8.2967e-01 8.2967e-01 8.2967e-01 8.2967e-01 8.2967e-01 8.2967e-01 ] -9.64044e-01 1.01525e+00 -1.11535e+00
[ 8.3017e-01 8.3017e-01 8.3017e-01 8.3017e-01 8.3017e-01 8.3017e-01 ] -9.73509e-01 1.01142e+00 -1.07373e+00
[ 8.2658e-01 8.2658e-01 8.2658e-01 8.2658e-01 8.2658e-01 8.2658e-01 ] -9.80304e-01 1.00858e+00 -1.03360e+00
[ 8.2020e-01 8.2020e-01 8.2020e-01 8.2020e-01 8.2020e-01 8.2020e-01 ] -9.85207e-01 1.00650e+00 -9.94968e-01
[ 8.1195e-01 8.1195e-01 8.1195e-01 8.1195e-01 8.1195e-01 8.1195e-01 ] -9.88767e-01 1.00496e+00 -9.57784e-01
[ 8.0251e-01 8.0251e-01 8.0251e-01 8.0251e-01 8.0251e-01 8.0251e-01 ] -9.91369e-01 1.00383e+00 -9.22014e-01
[ 7.9235e-01 7.9235e-01 7.9235e-01 7.9235e-01 7.9235e-01 7.9235e-01 ] -9.93285e-01 1.00299e+00 -8.87613e-01
[ 7.8180e-01 7.8180e-01 7.8180e-01 7.8180e-01 7.8180e-01 7.8180e-01 ] -9.94708e-01 1.00236e+00 -8.54534e-01
[ 7.7109e-01 7.7109e-01 7.7109e-01 7.7109e-01 7.7109e-01 7.7109e-01 ] -9.95772e-01 1.00189e+00 -8.22728e-01
[ 7.6037e-01 7.6037e-01 7.6037e-01 7.6037e-01 7.6037e-01 7.6037e-01 ] -9.96576e-01 1.00153e+00 -7.92146e-01
[ 7.4977e-01 7.4977e-01 7.4977e-01 7.4977e-01 7.4977e-01 7.4977e-01 ] -9.97188e-01 1.00126e+00 -7.62740e-01
[ 7.3935e-01 7.3935e-01 7.3935e-01 7.3935e-01 7.3935e-01 7.3935e-01 ] -9.97658e-01 1.00105e+00 -7.34463e-01
[ 7.2916e-01 7.2916e-01 7.2916e-01 7.2916e-01 7.2916e-01 7.2916e-01 ] -9.98023e-01 1.00089e+00 -7.07270e-01
[ 7.1924e-01 7.1924e-01 7.1924e-01 7.1924e-01 7.1924e-01 7.1924e-01 ] -9.98309e-01 1.00076e+00 -6.81117e-01
[ 7.0961e-01 7.0961e-01 7.0961e-01 7.0961e-01 7.0961e-01 7.0961e-01 ] -9.98535e-01 1.00066e+00 -6.55962e-01
[ 7.0027e-01 7.0027e-01 7.0027e-01 7.0027e-01 7.0027e-01 7.0027e-01 ] -9.98715e-01 1.00058e+00 -6.31764e-01
[ 6.9123e-01 6.9123e-01 6.9123e-01 6.9123e-01 6.9123e-01 6.9123e-01 ] -9.98861e-01 1.00051e+00 -6.08486e-01
[ 6.8250e-01 6.8250e-01 6.8250e-01 6.8250e-01 6.8250e-01 6.8250e-01 ] -9.98979e-01 1.00046e+00 -5.86088e-01
[ 6.7406e-01 6.7406e-01 6.7406e-01 6.7406e-01 6.7406e-01 6.7406e-01 ] -9.99075e-01 1.00042e+00 -5.64538e-01
[ 6.6592e-01 6.6592e-01 6.6592e-01 6.6592e-01 6.6592e-01 6.6592e-01 ] -9.99155e-01 1.00038e+00 -5.43800e-01
[ 6.5806e-01 6.5806e-01 6.5806e-01 6.5806e-01 6.5806e-01 6.5806e-01 ] -9.99222e-01 1.00035e+00 -5.23842e-01
[ 6.5048e-01 6.5048e-01 6.5048e-01 6.5048e-01 6.5048e-01 6.5048e-01 ] -9.99278e-01 1.00032e+00 -5.04633e-01
[ 6.4318e-01 6.4318e-01 6.4318e-01 6.4318e-01 6.4318e-01 6.4318e-01 ] -9.99326e-01 1.00030e+00 -4.86145e-01
[ 6.3614e-01 6.3614e-01 6.3614e-01 6.3614e-01 6.3614e-01 6.3614e-01 ] -9.99366e-01 1.00028e+00 -4.68348e-01
[ 6.2935e-01 6.2935e-01 6.2935e-01 6.2935e-01 6.2935e-01 6.2935e-01 ] -9.99401e-01 1.00027e+00 -4.51216e-01
[ 6.2281e-01 6.2281e-01 6.2281e-01 6.2281e-01 6.2281e-01 6.2281e-01 ] -9.99431e-01 1.00026e+00 -4.34722e-01
[ 6.1651e-01 6.1651e-01 6.1651e-01 6.1651e-01 6.1651e-01 6.1651e-01 ] -9.99457e-01 1.00024e+00 -4.18843e-01
[ 6.1043e-01 6.1043e-01 6.1043e-01 6.1043e-01 6.1043e-01 6.1043e-01 ] -9.99480e-01 1.00023e+00 -4.03554e-01
[ 6.0458e-01 6.0458e-01 6.0458e-01 6.0458e-01 6.0458e-01 6.0458e-01 ] -9.99500e-01 1.00022e+00 -3.88832e-01
[ 5.9895e-01 5.9895e-01 5.9895e-01 5.9895e-01 5.9895e-01 5.9895e-01 ] -9.99517e-01 1.00022e+00 -3.74656e-01
[ 5.9351e-01 5.9351e-01 5.9351e-01 5.9351e-01 5.9351e-01 5.9351e-01 ] -9.99532e-01 1.00021e+00 -3.61006e-01
[ 5.8828e-01 5.8828e-01 5.8828e-01 5.8828e-01 5.8828e-01 5.8828e-01 ] -9.99546e-01 1.00020e+00 -3.47860e-01
[ 5.8324e-01 5.8324e-01 5.8324e-01 5.8324e-01 5.8324e-01 5.8324e-01 ] -9.99558e-01 1.00020e+00 -3.35200e-01
[ 5.7838e-01 5.7838e-01 5.7838e-01 5.7838e-01 5.7838e-01 5.7838e-01 ] -9.99569e-01 1.00019e+00 -3.23007e-01
[ 5.7370e-01 5.7370e-01 5.7370e-01 5.7370e-01 5.7370e-01 5.7370e-01 ] -9.99578e-01 1.00019e+00 -3.11264e-01
[ 5.6920e-01 5.6920e-01 5.6920e-01 5.6920e-01 5.6920e-01 5.6920e-01 ] -9.99587e-01 1.00019e+00 -2.99954e-01
[ 5.6485e-01 5.6485e-01 5.6485e-01 5.6485e-01 5.6485e-01 5.6485e-01 ] -9.99594e-01 1.00018e+00 -2.89060e-01
[ 5.6067e-01 5.6067e-01 5.6067e-01 5.6067e-01 5.6067e-01 5.6067e-01 ] -9.99601e-01 1.00018e+00 -2.78568e-01
[ 5.5664e-01 5.5664e-01 5.5664e-01 5.5664e-01 5.5664e-01 5.5664e-01 ] -9.99607e-01 1.00018e+00 -2.68461e-01
[ 5.5275e-01 5.5275e-01 5.5275e-01 5.5275e-01 5.5275e-01 5.5275e-01 ] -9.99612e-01 1.00017e+00 -2.58725e-01
[ 5.4901e-01 5.4901e-01 5.4901e-01 5.4901e-01 5.4901e-01 5.4901e-01 ] -9.99617e-01 1.00017e+00 -2.49347e-01
[ 5.4541e-01 5.4541e-01 5.4541e-01 5.4541e-01 5.4541e-01 5.4541e-01 ] -9.99621e-01 1.00017e+00 -2.40313e-01
[ 5.4193e-01 5.4193e-01 5.4193e-01 5.4193e-01 5.4193e-01 5.4193e-01 ] -9.99625e-01 1.00017e+00 -2.31610e-01
[ 5.3859e-01 5.3859e-01 5.3859e-01 5.3859e-01 5.3859e-01 5.3859e-01 ] -9.99629e-01 1.00017e+00 -2.23227e-01
[ 5.3536e-01 5.3536e-01 5.3536e-01 5.3536e-01 5.3536e-01 5.3536e-01 ] -9.99632e-01 1.00017e+00 -2.15151e-01
[ 5.3225e-01 5.3225e-01 5.3225e-01 5.3225e-01 5.3225e-01 5.3225e-01 ] -9.99634e-01 1.00016e+00 -2.07370e-01
[ 5.2926e-01 5.2926e-01 5.2926e-01 5.2926e-01 5.2926e-01 5.2926e-01 ] -9.99637e-01 1.00016e+00 -1.99874e-01
[ 5.2638e-01 5.2638e-01 5.2638e-01 5.2638e-01 5.2638e-01 5.2638e-01 ] -9.99639e-01 1.00016e+00 -1.92653e-01
[ 5.2360e-01 5.2360e-01 5.2360e-01 5.2360e-01 5.2360e-01 5.2360e-01 ] -9.99641e-01 1.00016e+00 -1.85695e-01
[ 5.2092e-01 5.2092e-01 5.2092e-01 5.2092e-01 5.2092e-01 5.2092e-01 ] -9.99643e-01 1.00016e+00 -1.78992e-01
[ 5.1834e-01 5.1834e-01 5.1834e-01 5.1834e-01 5.1834e-01 5.1834e-01 ] -9.99644e-01 1.00016e+00 -1.72534e-01
[ 5.1585e-01 5.1585e-01 5.1585e-01 5.1585e-01 5.1585e-01 5.1585e-01 ] -9.99646e-01 1.00016e+00 -1.66311e-01
[ 5.1346e-01 5.1346e-01 5.1346e-01 5.1346e-01 5.1346e-01 5.1346e-01 ] -9.99647e-01 1.00016e+00 -1.60316e-01
[ 5.1115e-01 5.1115e-01 5.1115e-01 5.1115e-01 5.1115e-01 5.1115e-01 ] -9.99649e-01 1.00016e+00 -1.54540e-01
[ 5.0892e-01 5.0892e-01 5.0892e-01 5.0892e-01 5.0892e-01 5.0892e-01 ] -9.99650e-01 1.00016e+00 -1.48974e-01
[ 5.0678e-01 5.0678e-01 5.0678e-01 5.0678e-01 5.0678e-01 5.0678e-01 ] -9.99651e-01 1.00016e+00 -1.43611e-01
[ 5.0472e-01 5.0472e-01 5.0472e-01 5.0472e-01 5.0472e-01 5.0472e-01 ] -9.99652e-01 1.00016e+00 -1.38444e-01
[ 5.0273e-01 5.0273e-01 5.0273e-01 5.0273e-01 5.0273e-01 5.0273e-01 ] -9.99653e-01 1.00016e+00 -1.33465e-01
[ 5.0081e-01 5.0081e-01 5.0081e-01 5.0081e-01 5.0081e-01 5.0081e-01 ] -9.99655e-01 1.00016e+00 -1.28667e-01
[ 4.9896e-01 4.9896e-01 4.9896e-01 4.9896e-01 4.9896e-01 4.9896e-01 ] -9.99656e-01 1.00015e+00 -1.24044e-01
[ 4.9718e-01 4.9718e-01 4.9718e-01 4.9718e-01 4.9718e-01 4.9718e-01 ] -9.99657e-01 1.00015e+00 -1.19589e-01
[ 4.9547e-01 4.9547e-01 4.9547e-01 4.9547e-01 4.9547e-01 4.9547e-01 ] -9.99658e-01 1.00015e+00 -1.15295e-01
[ 4.9382e-01 4.9382e-01 4.9382e-01 4.9382e-01 4.9382e-01 4.9382e-01 ] -9.99660e-01 1.00015e+00 -1.11158e-01
[ 4.9223e-01 4.9223e-01 4.9223e-01 4.9223e-01 4.9223e-01 4.9223e-01 ] -9.99661e-01 1.00015e+00 -1.07172e-01
[ 4.9069e-01 4.9069e-01 4.9069e-01 4.9069e-01 4.9069e-01 4.9069e-01 ] -9.99663e-01 1.00015e+00 -1.03330e-01
[ 4.8921e-01 4.8921e-01 4.8921e-01 4.8921e-01 4.8921e-01 4.8921e-01 ] -9.99664e-01 1.00015e+00 -9.96272e-02
[ 4.8779e-01 4.8779e-01 4.8779e-01 4.8779e-01 4.8779e-01 4.8779e-01 ] -9.99666e-01 1.00015e+00 -9.60590e-02
[ 4.8642e-01 4.8642e-01 4.8642e-01 4.8642e-01 4.8642e-01 4.8642e-01 ] -9.99668e-01 1.00015e+00 -9.26202e-02
[ 4.8510e-01 4.8510e-01 4.8510e-01 4.8510e-01 4.8510e-01 4.8510e-01 ] -9.99670e-01 1.00015e+00 -8.93060e-02
[ 4.8382e-01 4.8382e-01 4.8382e-01 4.8382e-01 4.8382e-01 4.8382e-01 ] -9.99672e-01 1.00015e+00 -8.61118e-02
[ 4.8259e-01 4.8259e-01 4.8259e-01 4.8259e-01 4.8259e-01 4.8259e-01 ] -9.99674e-01 1.00015e+00 -8.30332e-02
[ 4.8141e-01 4.8141e-01 4.8141e-01 4.8141e-01 4.8141e-01 4.8141e-01 ] -9.99677e-01 1.00015e+00 -8.00660e-02
[ 4.8027e-01 4.8027e-01 4.8027e-01 4.8027e-01 4.8027e-01 4.8027e-01 ] -9.99679e-01 1.00014e+00 -7.72061e-02
